ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status
RIDE-25162,BiKe-1384,robot,Downtown_Plaza,,2026-05-29 15:35,2026-05-29 16:32,-57.9,-12.58 ,Unvalidated
RIDE-36455,BIkE-3876,vip,Downtown_Plaza,West_End,2025/29/12 15:35,2025/29/12 14:24,-66.0,-15.2 ,Unvalidated
RIDE-82833,bIKE-3204,admin,East_Terminal,University,2026/04/06 15:35,2026/04/06 16:17,37.5,7.68km,Unvalidated
RIDE-46658,BIkE-3831,admin,North_Market,City_Hall,2025/12/07 15:35,2025/12/07 16:10,-41.4,-4.31km,Unvalidated
RIDE-30762,,casual,North_Market,City_Hall,2025/10/12 15:35,2025/10/12 15:10,20.3,3.03 ,Unvalidated
RIDE-91202,BIKE-R8,robot,,South_Gardens,2026-03-16 15:35,2026-03-16 14:30,-57.5,-8.68km,Unvalidated
RIDE-43445,Bike-1188,admin,East_Terminal,Tech_District,2026/13/05 15:35,2026/13/05 15:04,-35.7,-6.03 ,Unvalidated
RIDE-71945,BIkE-W5,maybe,North_Market,West_End,2025/09/02 15:35,2025/09/02 14:48,44.5,6.69km,Unvalidated
RIDE-65518,BIkE-4488,member,University,East_Terminal,2025/11/06 15:35,2025/11/06 16:05,-40.9,-4.93 ,Unvalidated
RIDE-106 24,BIK E-857,robot, Do wn town_Plaza,D owntown_ Plaza,12 -02-20 2 6 15:35,1 2-02-2 026 14:02,,10.14 ,Unvalidated
RIDE-48137,BIkE-995,vip,North_Market,,07/10/2025 15:35,07/10/2025 15:22,15.0,6.64km,Unvalidated
RIDE-30106,bike-1003,robot,River_Park,East_Terminal,2025-10-03 15:35,2025-10-03 13:27,135.8,14.61 ,Unvalidated
RIDE-3493,BI kE-873,tou rist,CENTR AL_ STATION,DOW NTOWN_P  LAZA,24/0   2/20 26  15:35,2  4/02/2026 15:02,32.9,8. 3 3km,Unvalidated
RIDE-31668,,member,Central_Station,East_Terminal,2026-02-26 15:35,2026-02-26 15:54,10.0,5.56km,Unvalidated
RIDE-10129,BIKE-3260,casual,i[@|4.1<X{b-e,O6c^u4q]6Q,2026-05-14 15:35,2026-05-14 16:23,-40.5,-16.78 ,Unvalidated
RIDE-19339,BIKE-1005,vip,Tech_District,Downtown_Plaza,28-08-2025 15:35,28-08-2025 17:35,-110.4,-11.75km,Unvalidated
RIDE-65898,BIkE-P7,vip,City_Hall,Downtown_Plaza,21/08/2025 15:35,21/08/2025 13:08,143.7,18.25 ,Unvalidated
RIDE-16332,bIKE-4075,vip,River_Park,Central_Station,2025/29/10 15:35,2025/29/10 16:05,22.2,9.99 ,Unvalidated
RIDE-10391,BIkE-3384,member,East_Terminal,Central_Station,28-04-2026 15:35,28-04-2026 15:08,28.4,10.77km,Unvalidated
RIDE-13893,bIKE-1564,member,,West_End,14-09-2025 15:35,14-09-2025 15:25,-14.1,-10.8 ,Unvalidated
RIDE-96887,BIkE-1471,vip,City_Hall,East_Terminal,2026/17/04 15:35,2026/17/04 17:38,121.5,18.12km,Unvalidated
RIDE-14031,bIKE-3060,mAyBe,East_Terminal,Downtown_Plaza,2025-12-26 15:35,2025-12-26 16:53,-73.1,-15.34 ,Unvalidated
RIDE-25698,BIKE-2356,robot,South_Gardens,West_End,25/02/2026 15:35,25/02/2026 15:01,,5.32km,Unvalidated
RIDE-40447,bIKE-2648,tourist,University,,2025-09-21 15:35,2025-09-21 14:21,73.0,12.99km,Unvalidated
RIDE-63319,bIKE-1829,member,City_Hall,,2026-05-06 15:35,2026-05-06 16:37,-71.2,-7.9 ,Unvalidated
RIDE-64054,BIkE-4257,vip,Central_Station,University,2026/03/14 15:35,2026/03/14 15:02,-37.7,-4.28km,Unvalidated
RIDE-17478,BIkE-1096,admin,City_Hall,,2025-10-26 15:35,2025-10-26 15:07,-22.2,-18.36 ,Unvalidated
RIDE-60934,bike-588,tourist,CITY_HALL,CITY_HALL,04-05-2026 15:35,04-05-2026 14:56,-41.1,-5.9 ,Unvalidated
RIDE-59335,BIkE-2703,tourist,Tech_District,North_Market,16/07/2025 15:35,16/07/2025 15:56,14.7,1.51km,Unvalidated
RIDE-34847,BiKe-1315,ToURIst,Downtown_Plaza,Tech_District,03-11-2025 15:35,03-11-2025 14:23,67.4,8.3 ,Unvalidated
RIDE-10335,BIKE-1258,member,South_Gardens,East_Terminal,2026/23/05 15:35,2026/23/05 12:37,-173.8,-18.39km,Unvalidated
RIDE-75073,bike-67,member,City_Hall,Tech_District,2025/07/10 15:35,2025/07/10 17:09,91.7,13.41km,Unvalidated
RIDE-94055,BIkE-1062,maybe,South_Gardens,East_Terminal,2025/08/24 15:35,2025/08/24 16:19,,-4.66km,Unvalidated
RIDE-26130,bike-462,maybe,City_Hall,Downtown_Plaza,30-09-2025 15:35,30-09-2025 12:56,153.3,15.94 ,Unvalidated
RIDE-1965,bike-4083,maybe,University,North_Market,21-10-2025 15:35,21-10-2025 15:44,-1.7,-0.27 ,Unvalidated
RIDE-98866,,casual,,DOWNTOWN_PLAZA,2026/24/03 15:35,2026/24/03 15:04,-30.2,-4.44 ,Unvalidated
RIDE-44242,bike-532,MAyBE,Central_Station,West_End,2026-01-05 15:35,2026-01-05 13:23,,18.85km,Unvalidated
RIDE-96939,BiKe-1405,robot,City_Hall,Tech_District,2025/02/12 15:35,2025/02/12 17:50,,14.56 ,Unvalidated
RIDE-70419,BiKe-296,member,Central_Station,University,2026/03/12 15:35,2026/03/12 14:36,64.5,18.43 ,Unvalidated
RIDE-33522,bIKE-3674,maybe,City_Hall,Downtown_Plaza,2025/13/08 15:35,2025/13/08 12:50,-165.2,-19.96km,Unvalidated
RIDE-26009,BIkE-4640,vip,South_Gardens,,2026/02/14 15:35,2026/02/14 15:38,-5.9,-3.02 ,Unvalidated
RIDE-98520,BIKE-2924,casual,Downtown_Plaza,West_End,2025/12/17 15:35,2025/12/17 16:45,,6.18 ,Unvalidated
RIDE-10648,BiKe-4498,admin,EAST_TERMINAL,WEST_END,18/10/2025 15:35,18/10/2025 15:48,5.1,4.53km,Unvalidated
RIDE-27665,bike-T3,MAYBe,Central_Station,City_Hall,2025/07/13 15:35,2025/07/13 15:12,-25.7,-12.53 ,Unvalidated
RIDE-67090,Bike-957,robot,Tech_District,River_Park,2025-12-31 15:35,2025-12-31 16:33,-52.0,-14.1 ,Unvalidated
RIDE-61853,BIkE-4254,vip,South_Gardens,Central_Station,2025-10-12 15:35,2025-10-12 16:01,18.4,3.87km,Unvalidated
RIDE-46261,bIKE-2619,admin,East_Terminal,City_Hall,2026/11/03 15:35,2026/11/03 15:50,25.5,4.72 ,Unvalidated
RIDE-43249,BIkE-2105,maybe,City_Hall,River_Park,19/02/2026 15:35,19/02/2026 15:21,,-3.05 ,Unvalidated
RIDE-14853,bIKE-1619,casual,NORTH_MARKET,TECH_DISTRICT,2025/10/01 15:35,2025/10/01 15:47,9.7,1.54km,Unvalidated
RIDE-98560,BIkE-29,tourist,East_Terminal,Downtown_Plaza,18-03-2026 15:35,18-03-2026 15:50,5.1,4.17 ,Unvalidated
RIDE-27680,bIKE - 715,maybe,West_E  nd,City_Hall,2025/12/27 15:35,2025/12 /27 17:48,138.3,14.66 ,Unvalidated
RIDE-43756,bike-2481,casual,Central_Station,Central_Station,2026/26/02 15:35,2026/26/02 13:50,-96.9,-13.11 ,Unvalidated
RIDE-44332,BIkE-2947,tourist,,IuW;ro-uwc\i,07-03-2026 15:35,07-03-2026 15:24,-9.6,-1.75 ,Unvalidated
RIDE-35609,bike-4234,member,City_Hall,University,2025/29/11 15:35,2025/29/11 15:35,9.8,4.52km,Unvalidated
RIDE-13660,,robot,West_End,River_Park,2025-06-22 15:35,2025-06-22 16:20,43.2,4.64km,Unvalidated
R IDE-46669,,vip,, River_Park,17-02-2026 15:35,17-0 2- 2026 16:51,-76.1,-18.89 ,Unvalidated
RIDE-95260,BiKe-3833,member,yIdxa,,2026/10/05 15:35,2026/10/05 15:15,-17.0,-3.25km,Unvalidated
RIDE-40928,BIkE-199,rOBoT,Tech_District,Central_Station,2025/09/30 15:35,2025/09/30 14:55,43.9,5.45km,Unvalidated
RIDE -857 06,bike-1165,casu al,   Downt own_Plaza,Te ch _D  istrict,29-  12-2025 15:35, 29-12-2025 15  :44,, 6.04km,Unvalidated
RIDE-67810,BIKE-2327,member,North_Market,,2025-07-14 15:35,2025-07-14 15:47,-19.1,-3.21km,Unvalidated
RIDE-86366,Bike-3391,MemBer,,CENTRAL_STATION,2025-07-19 15:35,2025-07-19 16:17,-34.9,-11.99 ,Unvalidated
RIDE-60887,,maybe,East_Terminal,City_Hall,2026-01-07 15:35,2026-01-07 15:33,-5.6,-2.28km,Unvalidated
RIDE-4796,bIKE-4976,robot,City_Hall,River_Park,2025/10/09 15:35,2025/10/09 17:45,123.0,15.87 ,Unvalidated
RIDE-70954,BIkE-3506,member,EXhLDO7weyt,MJSe,2025/08/04 15:35,2025/08/04 15:37,-3.2,-0.37km,Unvalidated
RIDE-33744,BIKE-767,casual,Downtown_Plaza,,16-08-2025 15:35,16-08-2025 15:23,-19.3,-4.25 ,Unvalidated
RIDE-73816,bike-701,maybe,University,River_Park,2025/16/11 15:35,2025/16/11 15:38,-8.5,-0.91km,Unvalidated
RIDE-38314,BIkE-2944,casual,City_Hall,Downtown_Plaza,2025-08-09 15:35,2025-08-09 16:13,29.8,4.91 ,Unvalidated
RIDE-94914,BiKe-425,admin,Tech_District,West_End,2025/04/09 15:35,2025/04/09 17:14,102.7,13.22 ,Unvalidated
RIDE-43965,BiKe-P2,admin,West_End,East_Terminal,19/01/2026 15:35,19/01/2026 15:02,,6.87 ,Unvalidated
RIDE-65846,Bike-4053,member,Downtown_Plaza,City_Hall,2025/19/10 15:35,2025/19/10 15:10,-29.5,-8.34km,Unvalidated
RIDE-4983,BIkE-2089,casual,Downtown_Plaza,,09-10-2025 15:35,09-10-2025 13:01,,-18.01 ,Unvalidated
RIDE-86764,,vip,Downtown_Plaza,Central_Station,07-03-2026 15:35,07-03-2026 16:33,,-17.3km,Unvalidated
RIDE-25097,bike-3336,robot,University,Central_Station,2026/28/01 15:35,2026/28/01 13:54,-109.0,-18.92 ,Unvalidated
RIDE-47530,BIkE-418,casual,City_Hall,University,2026/04/04 15:35,2026/04/04 14:33,-58.2,-12.42km,Unvalidated
RIDE-7682,BIkE-E0,member,River_Park,University,2026-05-24 15:35,2026-05-24 15:23,-9.3,-3.1 ,Unvalidated
RIDE-51203,B IK  E-2826,mem ber,East_ Terminal,River_Park,2026/02/2 0 1 5 :35,2026/02/20   15:43,14.7,8.16 ,Unvalidated
RIDE-76641,,casua l,Downtown_Plaza,C ity_ Hall,2025 -06-12 15:35,2025-0 6-12 15:39,-3.8,-0.82k m,Unvalidated
RIDE-94027,Bike-453,casual,Tech_District,North_Market,15/02/2026 15:35,15/02/2026 17:11,95.9,10.76 ,Unvalidated
RIDE-46409,Bike-1452,mAyBE,South_Gardens,,29-04-2026 15:35,29-04-2026 16:01,18.8,2.52 ,Unvalidated
RIDE-59800,BIkE-395,vip,River_Park,South_Gardens,2026/04/04 15:35,2026/04/04 16:33,-65.7,-12.64km,Unvalidated
RIDE-61697,bike-4671,maybe,SOUTH_GARDENS,RIVER_PARK,31-01-2026 15:35,31-01-2026 15:22,-7.6,-2.48 ,Unvalidated
RIDE-22873,BIkE-1507,tourist,River_Park,,18-05-2026 15:35,18-05-2026 15:00,36.9,6.58km,Unvalidated
RIDE-78341,BIkE-1471,vip,,River_Park,2026/03/08 15:35,2026/03/08 16:04,24.8,3.05km,Unvalidated
RIDE-9 8649,b IKE-4517,ad min,City_Hall,Cent ral_Station,2  026/03/03 15:35,2026/03 /03  1 8:09,15 0 .5,1  6 .72 ,Unvalidated
RIDE-5778,BIKE-679,maybe,University,North_Market,2026/01/12 15:35,2026/01/12 16:46,70.2,17.45km,Unvalidated
RIDE-7519,bike-4353,admin,Tech_District,River_Park,2025/08/18 15:35,2025/08/18 17:06,88.3,17.91 ,Unvalidated
RIDE-27644,BiKe-1334,maybe,3K,,2025/12/16 15:35,2025/12/16 14:07,,-14.52 ,Unvalidated
RIDE-76585,BIKE-2799,casual,South_Gardens,River_Park,07/04/2026 15:35,07/04/2026 14:03,-99.4,-15.66 ,Unvalidated
RIDE-12597,BIKE-280,mayBe,,South_Gardens,2025/31/12 15:35,2025/31/12 15:09,-18.3,-3.21 ,Unvalidated
RIDE-68907,Bike-1445,admin,East_Terminal,City_Hall,2026/03/14 15:35,2026/03/14 14:44,55.2,13.76km,Unvalidated
RIDE-18227,BIkE-3739,maybe,University,North_Market,26-10-2025 15:35,26-10-2025 16:41,59.4,15.43km,Unvalidated
R IDE-35 99, bIK E-4111,tour ist,SOUTH_GARDENS,UNIVERSITY,12/11/2025  15:35, 1 2/11/20 25  15:44,,-0.5 8 ,Unvalidated
RIDE-63139,BIKE-2392,tourist,,,25-04-2026   15:35,25-04-20 26 15:36, -  7.9,-1.01km,Unvalidated
RIDE-44757,bIKE-1720,vip,University,East_Terminal,2025/07/18 15:35,2025/07/18 12:59,159.1,17.16km,Unvalidated
RIDE-54925,Bike-4685,maybe,Tech_District,South_Gardens,25/06/2025 15:35,25/06/2025 13:55,-101.6,-11.19 ,Unvalidated
RIDE-60972,Bike-4851,admin,East_Terminal,South_Gardens,30/04/2026 15:35,30/04/2026 14:38,67.7,7.99km,Unvalidated
RIDE-91722,bike-2608,admin,Downtown_Plaza,City_Hall,2025/08/20 15:35,2025/08/20 14:53,-37.7,-18.6km,Unvalidated
RIDE-8562,bike-3000,admin,North_Market,Downtown_Plaza,2025/12/15 15:35,2025/12/15 18:17,165.4,18.7 ,Unvalidated
RIDE-44838,BIkE-3656,casual,University,West_End,2026/12/01 15:35,2026/12/01 14:16,-84.1,-11.65km,Unvalidated
RIDE-57578,BIKE-1125,vip,Downtown_Plaza,,02-10-2025 15:35,02-10-2025 15:46,17.9,9.09 ,Unvalidated
RIDE-13040,bIK E-1122,robot,South_Gardens,Tech_Distr ict,05-09  -2025 15:35,05 -09-2 025 16 :20, -48 .8,-15 . 15km,Unvalidated
RIDE-95159,BIkE-2386,admin,West_End,Tech_District,2025/10/16 15:35,2025/10/16 15:46,-17.9,-16.17km,Unvalidated
RIDE-17286,BIKE-4304,maybe,East_Terminal,West_End,2026/03/14 15:35,2026/03/14 17:26,-113.6,-19.76km,Unvalidated
RIDE-86591,BiKe-3668,vip,University,Tech_District,2025-08-11 15:35,2025-08-11 15:27,-2.4,-1.67km,Unvalidated
RIDE-64627,bIKE-N8,tourist,West_End,Central_Station,02-03-2026 15:35,02-03-2026 15:41,,0.47km,Unvalidated
RIDE-17862,BiKe-706,vip,Central_Station,,2026/03/10 15:35,2026/03/10 16:26,53.2,8.68km,Unvalidated
RIDE-63155,Bike-1827,admin,South_Gardens,University,30/07/2025 15:35,30/07/2025 16:06,-31.1,-6.89km,Unvalidated
RIDE-17863,BiKe-4194,admin,City_Hall,South_Gardens,2025/19/12 15:35,2025/19/12 15:39,3.6,1.03km,Unvalidated
RIDE-70820,BIkE-2359,mAyBe,NORTH_MARKET,UNIVERSITY,2025-09-29 15:35,2025-09-29 13:36,-119.4,-18.02km,Unvalidated
RIDE-52466,bIKE-4600,robot,City_Hall,North_Market,2025-10-12 15:35,2025-10-12 16:14,37.6,8.65km,Unvalidated
RIDE-70959,Bike-2709,tourist,,Downtown_Plaza,2025/21/11 15:35,2025/21/11 15:49,15.4,3.23 ,Unvalidated
RIDE-62943,bIKE-222,vip,River_Park,South_Gardens,14-07-2025 15:35,14-07-2025 13:55,93.4,14.88km,Unvalidated
RIDE-13689,Bike-2152,tourist,West_End,North_Market,26/05/2026 15:35,26/05/2026 15:24,-13.9,-1.67 ,Unvalidated
RIDE-54578,BIkE-D8,admin,City_Hall,East_Terminal,2025/12/06 15:35,2025/12/06 14:44,48.6,13.65 ,Unvalidated
RIDE-30441,bike-2187,vip,East_Terminal,University,2026/02/03 15:35,2026/02/03 16:51,-68.4,-13.36 ,Unvalidated
RIDE-28759,BiKe-3243,maybe,City_Hall,Downtown_Plaza,2025-08-09 15:35,2025-08-09 15:17,-16.8,-3.7km,Unvalidated
RIDE-38865,BIKE-4318,member,Tech_District,South_Gardens,2026/05/03 15:35,2026/05/03 16:23,38.3,10.76km,Unvalidated
RIDE-85248,BIKE-E5,casual,River_Park,Downtown_Plaza,2025/09/07 15:35,2025/09/07 15:49,-17.1,-5.7km,Unvalidated
RIDE-32122,bIKE-4838,TouRist,,Tech_District,2026-02-08 15:35,2026-02-08 15:34,-1.3,-0.51 ,Unvalidated
RIDE-2853,bIKE-3012,vip,Tech_District,City_Hall,19/12/2025 15:35,19/12/2025 15:42,5.6,2.25km,Unvalidated
RID  E-12623, bik e-1 272,a dmin,East_Terminal,,19/10/2025 15:35, 19 /1 0/2 025 18:10,-145.9,-18.45km,Unvalidated
RIDE-84145,BIKE-1958,vip,East_Terminal,City_Hall,2025/16/10 15:35,2025/16/10 15:13,-18.0,-2.48 ,Unvalidated
RIDE-12726,BIkE-600,vip,City_Hall,Downtown_Plaza,04-12-2025 15:35,04-12-2025 14:26,-75.6,-16.55km,Unvalidated
RIDE-36376,bike-2056,tourist,West_End,Downtown_Plaza,09/12/2025 15:35,09/12/2025 16:36,62.1,6.92km,Unvalidated
RIDE-13423,BIkE-3035,tourist,North_Market,University,2026/06/01 15:35,2026/06/01 14:57,40.6,10.05km,Unvalidated
RIDE-92280,,member,East_Terminal,City_Hall,2026/03/24 15:35,2026/03/24 15:39,-1.1,-0.3 ,Unvalidated
RIDE-11039,BIkE-716,tourist,North_Market,Downtown_Plaza,2025/08/11 15:35,2025/08/11 16:54,-89.1,-13.24km,Unvalidated
RIDE-39400,BIkE-2884,casual,CITY_HALL,WEST_END,2025/09/15 15:35,2025/09/15 16:10,-27.3,-3.02 ,Unvalidated
RIDE-72890,BIkE-641,vip,Central_Station,City_Hall,2026/23/01 15:35,2026/23/01 15:38,4.6,3.64km,Unvalidated
RIDE-88327,,casual,,South_Gardens,2026/16/03 15:35,2026/16/03 13:41,115.2,17.95 ,Unvalidated
RIDE-77630,BIkE-X5,robot,North_Market,University,2025/26/10 15:35,2025/26/10 17:00,-92.0,-15.06km,Unvalidated
RIDE-81476,,ma y be,Central_ Station,North_Market, 2025 /30/11 15:35,2025/30/11 16:03,18.7,17.06 ,Unvalidated
RIDE-19766,Bike-1275,vip,River_Park,East_Terminal,05/09/2025 15:35,05/09/2025 16:50,66.7,14.84km,Unvalidated
RIDE-71004,,maybe,University,South_Gardens,11/02/2026 15:35,11/02/2026 15:52,-9.2,-1.27km,Unvalidated
RIDE-75146,bike-3388,tourist,Tech_District,Tech_District,2025/07/07 15:35,2025/07/07 16:11,-31.5,-17.6 ,Unvalidated
RIDE-22521,bIKE-1890,aDMIn,UNIVERSITY,NORTH_MARKET,2025/03/09 15:35,2025/03/09 14:53,-39.1,-10.14 ,Unvalidated
RIDE-79136,BIkE-1643,vip,,}JG,21/05/2026 15:35,21/05/2026 16:12,27.8,4.43km,Unvalidated
RIDE-28016,BIKE-1257,vip,,Tech_District,2026-02-16 15:35,2026-02-16 13:01,-155.4,-18.83km,Unvalidated
RIDE-60904,BIKE-218,may be,Nort h_Market,East_Terminal,19/08 /20 25 15:35,19/ 08/2 025 15:14,16.0,3.62km,Unvalidated
RIDE-57843,,robot,South_Gardens,,2026-05-01 15:35,2026-05-01 14:01,,-13.96 ,Unvalidated
RIDE-53698,bIKE-E5,member,3vQw/?PS.|]r,bxyfVs,14/03/2026 15:35,14/03/2026 15:51,12.3,4.1km,Unvalidated
  RIDE-65875,Bik e-684,vip,Dow nt own_P laza,Tech_Distr ict,2025/12/05 15:35,2025/12/ 05 17:23,-10 7.5,-14.52km,Unvalidated
RIDE-52562,BIkE -3950,m ay be,WEST_END,CENT RAL_S T ATION, 30/07/2025  15:35,30/07/  2025 13:50,-108.5,-14.42 ,Unvalidated
RIDE-27936,BIKE-I4,robot,East_Terminal,River_Park,2025/06/08 15:35,2025/06/08 17:01,-83.1,-15.35km,Unvalidated
RIDE-84149,Bike-795,robot,Tech_District,North_Market,12/06/2025 15:35,12/06/2025 14:10,-78.7,-19.86 ,Unvalidated
RIDE-78623,Bike-2852,casual,Tech_District,North_Market,04-07-2025 15:35,04-07-2025 14:50,35.6,6.43 ,Unvalidated
RIDE-48396,Bike-3290,admin,,Central_Station,2025/06/29 15:35,2025/06/29 15:48,-10.5,-7.22km,Unvalidated
RIDE-81423,BIkE-O8,robot,UNIVERSITY,,2026-05-16 15:35,2026-05-16 15:27,-1.5,-0.6km,Unvalidated
RIDE-94387,BIKE-1194,vip,West_End,University,2026/08/02 15:35,2026/08/02 18:12,160.6,16.13 ,Unvalidated
RIDE-91109,bike-1190,member,WEST_END,UNIVERSITY,2026/27/05 15:35,2026/27/05 14:52,46.3,4.98 ,Unvalidated
RIDE-68106,bIKE-3248,vip,North_Market,River_Park,2025/26/07 15:35,2025/26/07 16:04,-31.9,-5.43 ,Unvalidated
RIDE-54176,,vip,Downtown_Plaza,West_End,2025/08/22 15:35,2025/08/22 15:12,24.8,4.38 ,Unvalidated
RIDE-83911,BIKE-1940,maybe,Tech_District,Tech_District,2026/05/16 15:35,2026/05/16 12:44,165.3,18.25km,Unvalidated
RIDE-2491,BiKe-877,robot,City_Hall,Central_Station,16/12/2025 15:35,16/12/2025 15:05,-29.3,-5.35km,Unvalidated
RIDE-29196,BIkE-4935,member,DOWNTOWN_PLAZA,,2026/07/04 15:35,2026/07/04 18:11,154.9,17.45 ,Unvalidated
RIDE-91280,BiKe-2273,CASUaL,West_End,South_Gardens,2025/23/06 15:35,2025/23/06 15:47,19.1,5.46km,Unvalidated
RIDE-23689,bike-3569,vip,Tech_District,Central_Station,2025/24/08 15:35,2025/24/08 13:32,-114.7,-14.13km,Unvalidated
RID E-92278,bIKE - 3183,tourist,West_End,C ity_Hall,2025-11-18 1  5 :35,2025-11- 18 15:14,-15.9,-1.98 ,Unvalidated
RIDE-39258,BIKE-1128,tourist,East_Terminal,Tech_District,22/04/2026 15:35,22/04/2026 15:36,-6.2,-2.27km,Unvalidated
RIDE-7742,BiKe-W8,robot,City_Hall,City_Hall,2025-09-22 15:35,2025-09-22 15:03,-39.7,-5.74km,Unvalidated
RIDE-49237,bike-2883,robot,,CENTRAL_STATION,08/03/2026 15:35,08/03/2026 14:19,-66.6,-10.49km,Unvalidated
RIDE-22915,Bike-587,casual,Downtown_Plaza,North_Market,2025-09-18 15:35,2025-09-18 15:22,12.4,5.35km,Unvalidated
RIDE-86008,,VIP,Downtown_Plaza,South_Gardens,2026/04/08 15:35,2026/04/08 15:18,,1.84km,Unvalidated
RIDE-1092,BiKe-4497,RobOT,West_End,South_Gardens,21-05-2026 15:35,21-05-2026 13:26,-124.0,-15.04 ,Unvalidated
RIDE-88173,bIKE-819,member,Tech_District,City_Hall,2025/11/28 15:35,2025/11/28 16:42,68.7,19.53 ,Unvalidated
RIDE-93606,BIkE-1411,vip,River_Park,Tech_District,2026/04/01 15:35,2026/04/01 16:41,61.8,9.58km,Unvalidated
RIDE-73584,bike-4115,tourist,Central_Station,University,2025/07/24 15:35,2025/07/24 14:53,-44.1,-9.86km,Unvalidated
RIDE-84443,BIkE-2559,casual,,Tech_District,2025/10/28 15:35,2025/10/28 16:39,64.9,16.66km,Unvalidated
RIDE-42323,BiKe-N7,tourist,SOUTH_GARDENS,DOWNTOWN_PLAZA,2025-09-11 15:35,2025-09-11 16:00,16.7,8.15km,Unvalidated
RIDE-23165,BiKe-3429,vip,Downtown_Plaza,Tech_District,31/08/2025 15:35,31/08/2025 14:57,-37.0,-7.46km,Unvalidated
RIDE-3 0221,bIKE-1040, ad min,No rth _Mar ket,Cit y _Hall,20 2 5  -06-06 15:35,2025 -06-06 15:34,8.4,0.  9 ,Unvalidated
RIDE-69 331,BIkE- 2430,ma  ybe,[`_:hu,@X,2026-02-05 1 5:35,2026-02-05 17:04,93.1,14.23km,Unvalidated
RIDE-79872,BIKE-I4,vip,University,Tech_District,2025/06/22 15:35,2025/06/22 14:44,-47.1,-4.98km,Unvalidated
RIDE-5708,,tourist,City_Hall,River_Park,2026/02/07 15:35,2026/02/07 15:38,,0.96 ,Unvalidated
RIDE-27512,Bike-1374,maybe,Downtown_Plaza,City_Hall,08/09/2025 15:35,08/09/2025 15:50,-9.1,-3.02 ,Unvalidated
RIDE-13865,bike-2972,casual,North_Market,North_Market,20/11/2025 15:35,20/11/2025 15:44,,-0.22km,Unvalidated
RIDE-43821,BIkE-1893,casual,City_Hall,University,27/10/2025 15:35,27/10/2025 15:33,6.3,1.76 ,Unvalidated
RIDE-38539,BIKE-713,robot,North_Market,West_End,2025/12/07 15:35,2025/12/07 15:56,,-12.55 ,Unvalidated
RIDE-35771,BIKE-4792,vip,Downtown_Plaza,City_Hall,2026-02-14 15:35,2026-02-14 13:33,117.0,19.94km,Unvalidated
RIDE-99767,bIKE-2250,member,South_Gardens,,2026/24/04 15:35,2026/24/04 15:47,7.0,6.31 ,Unvalidated
RIDE-81568,BIkE-1425,member,Downtown_Plaza,Downtown_Plaza,2026-02-17 15:35,2026-02-17 18:31,,19.54 ,Unvalidated
RIDE-13755,BIKE-2902,member,South_Gardens,East_Terminal,2026/09/01 15:35,2026/09/01 15:51,-21.2,-9.1km,Unvalidated
RIDE-90734,Bike-1085,MemBER,Central_Station,Downtown_Plaza,2025/07/27 15:35,2025/07/27 15:55,-18.7,-1.94km,Unvalidated
RIDE-84523,bike-1674,member,Downtown_Plaza,Downtown_Plaza,2025/22/11 15:35,2025/22/11 17:04,-85.6,-8.62km,Unvalidated
RIDE-43929,bIKE-4367,tourist,Central_Station,City_Hall,22/09/2025 15:35,22/09/2025 15:04,22.0,6.67 ,Unvalidated
RIDE-92813,BiKe-4741,casual,Tech_District,North_Market,05/12/2025 15:35,05/12/2025 16:23,-40.1,-5.21 ,Unvalidated
RIDE-62933,BiKe-978,robot,South_Gardens,Central_Station,30/05/2026 15:35,30/05/2026 15:31,7.7,4.86km,Unvalidated
RIDE-13939,BiKe-3327,tourist,University,Tech_District,14/11/2025 15:35,14/11/2025 14:13,-79.7,-10.14 ,Unvalidated
RIDE-24305,bike-3994,vip,University,North_Market,03/12/2025 15:35,03/12/2025 15:33,-4.7,-0.61km,Unvalidated
RIDE-31261,Bike-4714,member,a-PaO`8GT^q4,5c5,2026-03-06 15:35,2026-03-06 15:49,-9.1,-4.79 ,Unvalidated
RIDE-52926,Bike-4283,maybe,Downtown_Plaza,University,2025/31/07 15:35,2025/31/07 15:57,27.8,13.63km,Unvalidated
RIDE-31539,Bike-V1,admin,South_Gardens,Central_Station,23/03/2026 15:35,23/03/2026 14:22,,19.56 ,Unvalidated
RIDE-2656,,maybe,Tech_District,Tech_District,04-04-2026 15:35,04-04-2026 15:15,20.5,2.11km,Unvalidated
RIDE-93468,BIKE-4476,robot,,West_End,15/04/2026 15:35,15/04/2026 15:42,-15.6,-2.44 ,Unvalidated
RIDE-54602,BiKe-1428,vip,U,q:PU;f,2026/02/09 15:35,2026/02/09 16:24,-55.2,-19.09km,Unvalidated
RIDE-25528,BiKe-4648,vip,North_Market,Central_Station,28-12-2025 15:35,28-12-2025 15:53,12.6,1.81 ,Unvalidated
RIDE-35653,bike-M6,tourist,Downtown_Plaza,West_End,2025-12-15 15:35,2025-12-15 18:07,-148.4,-18.31 ,Unvalidated
RIDE-61481,,maybE,City_Hall,City_Hall,2025-11-27 15:35,2025-11-27 15:52,9.0,0.92km,Unvalidated
RIDE-54147,Bike-R5,tourist,University,,02-12-2025 15:35,02-12-2025 15:03,,-2.64 ,Unvalidated
