ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status,status,status,status
RIDE-94120,BIKE-3117,casual,University,West_End,2026-05-20 21:18,2026-05-20 21:55,42.5,8.64,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94135,BIKE-534,member,South_Gardens,Downtown_Plaza,2025-07-20 21:18,2025-07-20 21:27,9.8,1.95,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94154,BIKE-1228,member,Tech_District,Tech_District,2026-04-05 21:18,2026-04-05 21:23,-3.0,-0.36km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94156,BIKE-1213,casual,Downtown_Plaza,Downtown_Plaza,2025-06-14 21:18,2025-06-14 20:06,70.0,11.83,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94158,BIKE-1225,member,Tech_District,University,2025-08-24 21:18,2025-08-24 20:57,19.8,5.12,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94176,BIKE-3620,casual,North_Market,University,2026-01-30 21:18,2026-01-30 21:26,-4.3,-0.69km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9418,BIKE-917,member,East_Terminal,Tech_District,2026/13/05 21:18,2026/13/05 21:21,3.6,1.44,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94186,BIKE-3195,tourist,Downtown_Plaza,Downtown_Plaza,2026-05-29 21:18,2026-05-29 22:39,88.5,19.83,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9419,BIKE-2523,tourist,Downtown_Plaza,Tech_District,2026-06-07 21:18,2026-06-07 19:12,117.7,14.18,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9419,BIKE-2101,member,South_Gardens,University,2025-08-14 21:18,2025-08-14 20:46,30.9,17.59km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94245,BIKE-2830,tourist,University,East_Terminal,2026-01-23 21:18,2026-01-23 21:03,6.8,5.12,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94256,BIKE-598,tourist,West_End,North_Market,2026-01-31 21:18,2026-01-31 21:44,29.5,3.49,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94299,BIKE-3639,tourist,North_Market,North_Market,2026-05-16 21:18,2026-05-16 21:56,29.8,12.78,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94301,BIKE-3712,VIP,City_Hall,North_Market,2026-03-15 21:18,2026-03-15 18:46,150.2,17.32km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94346,BIKE-4571,casual,West_End,West_End,2025-08-09 21:18,2025-08-09 21:17,9.9,2.59,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94346,BIKE-3569,tourist,Tech_District,City_Hall,2025-08-07 21:18,2025-08-07 21:06,-13.1,-1.5km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94358,BIKE-4416,member,City_Hall,River_Park,2025-07-15 21:18,2025-07-15 20:05,63.2,6.46,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94362,BIKE-2871,admin,River_Park,North_Market,2025-11-20 21:18,2025-11-20 21:19,5.2,2.51km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94380,BIKE-2866,casual,South_Gardens,Downtown_Plaza,2025-12-20 21:18,2025-12-20 22:00,36.0,16.77,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94384,BIKE-3877,member,City_Hall,East_Terminal,2026-03-02 21:18,2026-03-02 18:31,174.1,17.77,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94385,BIKE-3269,casual,Central_Station,City_Hall,2025-10-18 21:18,2025-10-18 22:04,40.6,5.93,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94395,BIKE-2638,member,City_Hall,West_End,2025-07-15 21:18,2025-07-15 19:05,141.2,19.55,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94437,bike-982,casual,South_Gardens,Downtown_Plaza,2026-01-17 21:18,2026-01-17 21:19,7.3,0.98km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94439,BIKE-3637,member,Tech_District,University,2026-04-12 21:18,2026-04-12 20:19,59.3,14.47,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9448,BIKE-3383,member,North_Market,West_End,2026-04-22 21:18,2026-04-22 20:35,50.4,9.12km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94484,BIKE-4219,tourist,Central_Station,North_Market,2025-09-17 21:18,2025-09-17 21:57,45.3,7.84,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94493,BIKE-647,casual,West_End,North_Market,2026-06-01 21:18,2026-06-01 21:37,14.0,5.53km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94497,BIKE-2199,casual,Tech_District,River_Park,2026-01-17 21:18,2026-01-17 21:18,-10.5,-1.73,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94525,BIKE-4086,casual,East_Terminal,South_Gardens,2026-02-18 21:18,2026-02-18 21:13,-4.0,-0.8km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9453,BIKE-2369,admin,Downtown_Plaza,University,2026-02-12 21:18,2026-02-12 18:32,162.7,19.14,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94530,BIKE-888,tourist,South_Gardens,East_Terminal,2026-03-21 21:18,2026-03-21 23:12,113.7,11.56km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9454,BIKE-3548,casual,River_Park,University,2025-10-23 21:18,2025-10-24 00:12,182.0,18.3,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94574,BIKE-4531,tourist,South_Gardens,Downtown_Plaza,2025-07-05 21:18,2025-07-05 20:30,39.9,8.44,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9461,BIKE-1159,casual,North_Market,Central_Station,2025-07-08 21:18,2025-07-08 22:23,75.4,17.87km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94615,BIKE-4332,casual,River_Park,Central_Station,2025-12-20 21:18,2025-12-20 22:32,64.8,10.9,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94628,BIKE-2541,casual,City_Hall,University,2026-02-03 21:18,2026-02-03 21:15,10.7,6.26,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94653,BIKE-3723,admin,North_Market,South_Gardens,2026-05-16 21:18,2026-05-16 21:28,12.1,3.3km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94656,BIKE-3119,casual,Tech_District,South_Gardens,2026-01-23 21:18,2026-01-23 21:39,14.9,2.06,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94712,BIKE-791,casual,University,Downtown_Plaza,2026-05-05 21:18,2026-05-05 20:31,39.1,11.89km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94714,BIKE-1227,casual,East_Terminal,Central_Station,2026-03-16 21:18,2026-03-16 21:38,28.1,14.21,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94729,BIKE-4275,vip,River_Park,North_Market,2025-10-21 21:18,2025-10-21 20:09,62.8,6.72km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94757,BIKE-4517,maybe,South_Gardens,South_Gardens,2025-11-06 21:18,2025-11-06 20:40,36.9,19.03km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94758,BIKE-1489,tourist,West_End,South_Gardens,2025-07-16 21:18,2025-07-16 19:56,78.2,11.02,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94759,BIKE-1648,member,Tech_District,West_End,2026-03-02 21:18,2026-03-02 21:16,-4.9,-0.52km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94779,BIKE-1802,tourist,Tech_District,North_Market,2025-08-24 21:18,2025-08-24 20:58,18.3,3.27,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94782,BIKE-2036,casual,East_Terminal,Tech_District,2025-10-07 21:18,2025-10-07 23:07,99.9,14.47,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94793,BIKE-2358,member,University,Downtown_Plaza,2025-11-10 21:18,2025-11-10 18:06,187.9,19.28,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94794,BIKE-1704,casual,River_Park,Central_Station,2026-02-01 21:18,2026-02-01 20:50,20.9,6.19,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9481,,membEr,Tech_District,North_Market,2026-02-21 21:18,2026-02-21 21:25,-3.9,-0.42km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94813,BIKE-2595,casual,West_End,City_Hall,2025-08-30 21:18,2025-08-30 20:45,30.8,10.13,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94814,BIKE-690,tourist,Central_Station,Central_Station,2025-07-04 21:18,2025-07-04 21:31,6.7,2.28km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94816,BIKE-4879,casual,University,Tech_District,2026-04-09 21:18,2026-04-09 19:55,90.3,17.12,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94824,BIKE-1061,tourist,Tech_District,River_Park,2025-07-24 21:18,2025-07-24 20:50,21.5,16.86,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94830,BIKE-541,member,University,East_Terminal,2026-02-16 21:18,2026-02-16 21:18,-5.6,-1.54,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94842,BIKE-637,maYBe,University,South_Gardens,2025-12-14 21:18,2025-12-14 22:18,70.0,13.48,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9488,BIKE-4978,casual,City_Hall,,2025-08-07 21:18,2025-08-07 22:23,75.2,16.55km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94887,BIKE-2836,member,North_Market,University,2025-08-25 21:18,2025-08-25 19:36,98.7,10.1,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9491,BIKE-3763,member,Central_Station,River_Park,2026-04-16 21:18,2026-04-16 21:42,20.5,15.69km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94916,BIKE-2338,member,River_Park,South_Gardens,2026-05-01 21:18,2026-05-01 20:15,68.2,7.28,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94918,Bike-4765,casual,South_Gardens,Downtown_Plaza,2025-07-20 21:18,2025-07-20 21:15,-0.2,-0.06km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94919,BIKE-4154,tourist,West_End,Downtown_Plaza,2026-03-05 21:18,2026-03-05 20:10,78.2,7.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94925,BIKE-1035,member,River_Park,East_Terminal,2026-01-08 21:18,2026-01-08 23:49,141.5,15.99,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9494,BIKE-3055,tourist,University,West_End,2025-06-18 21:18,2025-06-18 19:10,,17.44km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94943,BIKE-1899,casual,Central_Station,City_Hall,2026-05-16 21:18,2026-05-16 23:07,119.4,19.34,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94949,BIKE-2253,member,Downtown_Plaza,West_End,2025-08-05 21:18,2025-08-05 21:03,22.7,17.61,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94957,BIKE-2127,member,Central_Station,Central_Station,2025-10-05 21:18,2025-10-05 20:44,26.5,4.39,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94958,BIKE-1018,member,Downtown_Plaza,University,2025-12-11 21:18,2025-12-11 21:09,12.9,2.24,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9498,BIKE-1516,admin,Tech_District,South_Gardens,2025-10-03 21:18,2025-10-03 21:20,4.1,0.45,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-94986,BIKE-B9,tourist,North_Market,East_Terminal,2025-10-06 21:18,2025-10-06 18:45,154.7,16.68km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9499,BIKE-1736,tourist,City_Hall,North_Market,2025-11-03 21:18,2025-11-03 21:40,15.0,5.51km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95006,BIKE-1511,casual,City_Hall,East_Terminal,2026-02-05 21:18,2026-02-05 21:14,-1.6,-1.32,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95016,BIKE-851,member,North_Market,City_Hall,2025-06-08 21:18,2025-06-08 20:14,74.0,15.51km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95019,BIKE-695,member,Downtown_Plaza,City_Hall,2025-12-30 21:18,2025-12-30 20:58,27.0,15.2,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95060,BIKE-1322,tourist,Downtown_Plaza,Central_Station,2025-06-11 21:18,2025-06-11 21:05,-17.1,-1.73km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95070,BIKE-4084,tourist,Central_Station,River_Park,2025-10-10 21:18,2025-10-10 21:35,9.7,6.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9508,bIKE-3671,tourist,River_Park,East_Terminal,2025-08-31 21:18,2025-08-31 21:39,31.7,12.02km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95092,BIKE-4099,member,City_Hall,University,2026-05-27 21:18,2026-05-27 22:21,54.0,7.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95098,BIKE-1529,tourist,East_Terminal,University,2025-10-06 21:18,2025-10-06 21:59,31.7,11.07,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95103,BIKE-1333,member,Central_Station,West_End,2026-02-09 21:18,2026-02-09 21:23,15.8,2.2,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95105,BIKE-953,tourist,West_End,University,2026-04-04 21:18,2026-04-04 23:10,120.1,19.06,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95143,BIKE-659,casual,East_Terminal,Tech_District,2025-12-19 21:18,2025-12-19 21:24,-0.2,-0.08km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9516,BIKE-3257,tourist,University,University,2025-06-23 21:18,2025-06-23 22:08,44.4,12.43km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95169,BIKE-1279,tourist,Downtown_Plaza,Downtown_Plaza,2025-08-24 21:18,2025-08-24 21:16,,-0.48km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95176,BIKE-H4,member,Tech_District,South_Gardens,2026-01-29 21:18,2026-01-29 21:32,4.4,3.27km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95183,BIkE-661,tourist,Central_Station,Tech_District,2026-02-04 21:18,2026-02-04 21:46,18.7,6.13km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95203,BIKE-4732,casual,Downtown_Plaza,University,2026-03-03 21:18,2026-03-03 19:16,121.2,14.69,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95210,BIKE-4360,member,Central_Station,North_Market,2025-06-20 21:18,2025-06-20 20:45,32.3,10.57,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9522,BIKE-3463,casual,University,South_Gardens,2026-05-18 21:18,2026-05-18 21:15,13.8,9.37,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95220,BIKE-1548,casual,East_Terminal,University,2025-10-17 21:18,2025-10-17 20:07,63.0,8.14,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95232,BIKE-1452,casual,North_Market,University,2026-05-02 21:18,2026-05-02 20:12,65.1,7.75,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95304,BIKE-2693,tourist,City_Hall,North_Market,2026-06-01 21:18,2026-06-01 20:38,35.5,4.27,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95309,BIKE-2668,tourist,East_Terminal,University,2025-11-03 21:18,2025-11-03 19:22,110.4,14.76,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9531,BIKE-3010,tourist,Central_Station,Tech_District,2026-03-30 21:18,2026-03-30 22:03,44.0,19.08km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95321,BIKE-1753,tourist,West_End,North_Market,2025-11-11 21:18,2025-11-11 20:44,39.7,4.6,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95325,BIKE-862,member,ZYwogZ6?,D],2026-01-19 21:18,2026-01-19 21:30,22.2,9.31,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95329,BIKE-2515,member,Central_Station,,2026-04-24 21:18,2026-04-24 23:02,104.5,14.92km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95335,BIKE-2183,member,North_Market,City_Hall,2026-03-23 21:18,2026-03-23 21:19,-3.6,-0.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95342,BIKE-731,member,River_Park,Central_Station,2025-07-18 21:18,2025-07-18 18:08,185.4,18.59,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95352,BIKE-4174,tourist,East_Terminal,Downtown_Plaza,2025-07-14 21:18,2025-07-14 21:20,8.8,8.73,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95392,BIKE-3686,member,Central_Station,City_Hall,2026-01-27 21:18,2026-01-27 20:55,21.3,9.94,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95416,BIKE-2515,casual,North_Market,University,2025-07-10 21:18,2025-07-10 21:11,-1.8,-1.0km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95490,,member,South_Gardens,West_End,2025-10-16 21:18,2025-10-16 21:16,-3.5,-1.55,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95500,BIKE-2938,member,West_End,Tech_District,2026-02-07 21:18,2026-02-07 21:35,26.9,10.57,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95520,BIKE-1940,tourist,University,City_Hall,2025-10-29 21:18,2025-10-29 19:38,105.5,14.96,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95520,BIKE-2701,tourist,University,University,2025-07-23 21:18,2025-07-23 22:07,39.7,4.43,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95533,BIKE-1442,member,East_Terminal,University,2025-11-20 21:18,2025-11-20 22:45,93.5,9.89,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95534,BIKE-4402,maybe,East_Terminal,West_End,2026-04-13 21:18,2026-04-13 20:47,30.3,9.31,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95591,BIKE-3115,member,City_Hall,Central_Station,2026-02-05 21:18,2026-02-05 22:29,,9.67,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-956,BIKE-556,member,Downtown_Plaza,River_Park,2025-10-10 21:18,2025-10-10 21:23,12.0,4.28km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95612,BIKE-4111,tourist,Central_Station,Tech_District,2025-12-18 21:18,2025-12-18 20:53,31.7,9.86,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95615,BIKE-774,member,East_Terminal,River_Park,29/06/2025 21:18,29/06/2025 19:54,87.7,17.96km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95623,BIKE-1714,casual,West_End,Central_Station,2026-01-04 21:18,2026-01-04 21:27,-0.5,-0.07,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9563,BIKE-1393,member,City_Hall,South_Gardens,2025-10-11 21:18,2025-10-11 20:45,25.0,5.38km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95633,BIKE-1319,casual,Downtown_Plaza,Tech_District,2025-12-30 21:18,2025-12-30 20:22,48.6,5.51,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9567,BI KE-2364,member,South_Gardens,University,24/11/2025 21:18,24/11/2 025 22:04,53.2,8.5,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95673,BIKE-561,casual,North_Market,River_Park,2025-07-02 21:18,2025-07-02 21:55,41.8,8.77km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9570,Bike-1360,member,University,Central_Station,2025-06-23 21:18,2025-06-23 19:26,116.8,16.4km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95701,Bike-1903,casual,University,University,2025-08-18 21:18,2025-08-18 21:09,-1.8,-0.86km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95756,BIKE-2341,member,West_End,North_Market,2025-08-25 21:18,2025-08-25 20:17,51.5,8.98,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95757,BIKE-587,tourist,Central_Station,South_Gardens,2025-07-01 21:18,2025-07-01 18:48,159.8,18.96,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95758,BIKE-1415,casual,University,South_Gardens,2025-11-13 21:18,2025-11-13 20:35,47.0,5.57,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9576,BIKE-2740,casual,River_Park,Central_Station,2026-03-11 21:18,2026-03-11 21:14,1.4,0.21,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95786,BIKE-2353,robot,University,West_End,2025-07-18 21:18,2025-07-18 21:46,32.1,8.33km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95789,BIKE-4228,member,North_Market,South_Gardens,2025-10-31 21:18,2025-10-31 21:16,0.3,0.16,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9581,bIKE-3964,casual,University,River_Park,2026-04-19 21:18,2026-04-19 21:11,-0.6,-0.06,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95813,,casual,East_Terminal,Downtown_Plaza,2026-04-27 21:18,2026-04-27 21:04,13.6,1.7km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95817,BIKE-2592,member,Downtown_Plaza,University,2025-11-27 21:18,2025-11-27 20:02,67.0,16.38,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95837,BIKE-2493,member,Downtown_Plaza,River_Park,2026-05-04 21:18,2026-05-04 20:28,48.1,7.08,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95837,BIKE-1351,tourist,South_Gardens,Central_Station,2025-09-21 21:18,2025-09-21 21:08,-12.6,-1.88,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95853,BIKE-621,member,North_Market,South_Gardens,2025-10-19 21:18,2025-10-19 19:59,70.5,9.15,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95861,BIKE-3363,member,South_Gardens,West_End,2025-09-08 21:18,2025-09-08 20:48,32.7,3.87,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95870,BIKE-1943,tourist,Central_Station,City_Hall,2026-06-05 21:18,2026-06-05 20:41,47.3,7.52,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95884,BIKE-4064,casual,Downtown_Plaza,University,2026-05-12 21:18,2026-05-12 20:33,41.4,6.38,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95888,BIKE-2069,admin,North_Market,West_End,2026-05-22 21:18,2026-05-22 21:25,2.3,1.09,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9590,BIKE-2635,tourist,University,,2025-10-30 21:18,2025-10-30 21:13,-1.1,-0.47,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9591,BIKE-B6,tourist,North_Market,River_Park,2025-09-25 21:18,2025-09-25 22:11,48.7,7.91km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95915,BIKE-3309,member,East_Terminal,University,2026-01-10 21:18,2026-01-10 23:35,145.0,18.52,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95954,BIKE-942,member,East_Terminal,South_Gardens,2025-11-27 21:18,2025-11-27 22:43,91.2,14.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95960,BIKE-2159,casual,University,River_Park,2025-09-18 21:18,2025-09-18 21:19,7.6,0.85,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95963,BIKE-3640,member,Tech_District,Central_Station,2025-08-25 21:18,2025-08-25 19:55,86.7,12.01,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95982,BIKE-4532,member,South_Gardens,Tech_District,2025-10-29 21:18,2025-10-29 18:24,169.0,18.55,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-95987,BIKE-4375,member,South_Gardens,East_Terminal,2026-05-12 21:18,2026-05-12 20:17,51.0,11.27,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96053,BIKE-4299,tourist,South_Gardens,North_Market,2025-10-16 21:18,2025-10-16 19:04,126.8,16.32,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96070,BIKE-967,casual,City_Hall,River_Park,2025-09-09 21:18,2025-09-09 22:49,84.5,8.68,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96112,BIKE-4058,casual,East_Terminal,Downtown_Plaza,2026-04-05 21:18,2026-04-05 21:06,18.1,7.18,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96118,BIKE-4441,tourist,North_Market,West_End,2025-11-15 21:18,2025-11-15 22:01,50.1,10.08,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96143,BIKE-2694,admin,City_Hall,Downtown_Plaza,2025-11-15 21:18,2025-11-15 23:02,110.2,17.49,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9616,Bike-4003,tourist,Tech_District,East_Terminal,2025-09-11 21:18,2025-09-11 20:56,30.6,5.19km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96170,BIKE-4639,tourist,University,West_End,2025-09-19 21:18,2025-09-19 20:47,39.1,17.77,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96180,BIKE-2193,tourist,City_Hall,University,2026-05-12 21:18,2026-05-12 20:41,29.0,7.58,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96192,BIKE-1964,tourist,Tech_District,East_Terminal,2026-03-19 21:18,2026-03-19 21:19,-0.5,-0.14,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96213,BIKE-4462,casual,East_Terminal,South_Gardens,2025-07-26 21:18,2025-07-26 22:13,63.7,19.8,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96217,BIKE-1172,tourist,East_Terminal,West_End,2026-02-02 21:18,2026-02-02 21:08,12.0,6.74,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96250,BIKE-2919,member,City_Hall,Downtown_Plaza,2025-10-26 21:18,2025-10-26 21:33,-17.8,-1.97km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-96254,BIKE-972,tOuRIST,River_Park,University,2026-05-15 21:18,2026-05-15 22:33,73.0,12.65,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9626,BIKE-1290,member,Tech_District,River_Park,2026-01-08 21:18,2026-01-08 20:58,11.1,1.6,beyond_repair,beyond_repair,beyond_repair,beyond_repair
RIDE-9627,BIKE-1886,member,East_Terminal,Tech_District,2026-05-14 21:18,2026-05-14 22:13,59.2,9.65km,beyond_repair,beyond_repair,beyond_repair,beyond_repair
